,country,code,year,illiteracy_rate,literacy_rate,invalid_literacy_flag,literacy_rate_outlier_flag,illiteracy_rate_outlier_flag,illiteracy_rate_norm,illiteracy_burden_index
1413,Paraguay,PRY,2013,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1414,Paraguay,PRY,2014,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1415,Paraguay,PRY,2015,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1416,Paraguay,PRY,2016,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1417,Paraguay,PRY,2018,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1418,Paraguay,PRY,2019,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1419,Paraguay,PRY,2020,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1422,Peru,PER,1993,13.0,87.0,False,False,False,0.14606741573033707,0.14606741573033707
1423,Peru,PER,2004,12.0,88.0,False,False,False,0.1348314606741573,0.1348314606741573
1424,Peru,PER,2005,12.0,88.0,False,False,False,0.1348314606741573,0.1348314606741573
1425,Peru,PER,2006,11.0,89.0,False,False,False,0.12359550561797752,0.12359550561797752
1426,Peru,PER,2007,10.0,90.0,False,False,False,0.11235955056179775,0.11235955056179775
1427,Peru,PER,2012,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1428,Peru,PER,2014,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1429,Peru,PER,2015,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1430,Peru,PER,2016,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1431,Peru,PER,2017,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1432,Peru,PER,2018,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1433,Peru,PER,2020,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1439,Philippines,PHL,1990,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1440,Philippines,PHL,1994,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1441,Philippines,PHL,2000,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1442,Philippines,PHL,2003,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1443,Philippines,PHL,2008,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1444,Philippines,PHL,2013,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1445,Philippines,PHL,2015,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1446,Philippines,PHL,2019,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1447,Philippines,PHL,2020,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1461,Portugal,PRT,1991,12.0,88.0,False,False,False,0.1348314606741573,0.1348314606741573
1462,Portugal,PRT,2011,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1465,Puerto Rico,PRI,1990,10.0,90.0,False,False,False,0.11235955056179775,0.11235955056179775
1466,Puerto Rico,PRI,2010,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
1467,Puerto Rico,PRI,2017,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
1470,Qatar,QAT,1997,17.0,83.0,False,False,False,0.19101123595505617,0.19101123595505617
1471,Qatar,QAT,2004,11.0,89.0,False,False,False,0.12359550561797752,0.12359550561797752
1472,Qatar,QAT,2007,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1473,Qatar,QAT,2008,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1474,Qatar,QAT,2009,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1475,Qatar,QAT,2010,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1476,Qatar,QAT,2011,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1477,Qatar,QAT,2012,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1478,Qatar,QAT,2013,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1479,Qatar,QAT,2014,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1483,Romania,ROU,1992,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1484,Romania,ROU,2002,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1485,Romania,ROU,2011,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1486,Romania,ROU,2021,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1488,Russia,RUS,2002,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1489,Russia,RUS,2010,0.0,100.0,False,False,False,0.0,0.0
1490,Russia,RUS,2021,0.0,100.0,False,False,False,0.0,0.0
1493,Rwanda,RWA,1991,42.0,58.0,False,False,False,0.47191011235955055,0.47191011235955055
1494,Rwanda,RWA,2000,35.0,65.0,False,False,False,0.3932584269662921,0.3932584269662921
1495,Rwanda,RWA,2012,32.0,68.0,False,False,False,0.3595505617977528,0.3595505617977528
1496,Rwanda,RWA,2014,29.0,71.0,False,False,False,0.3258426966292135,0.3258426966292135
1497,Rwanda,RWA,2018,27.0,73.0,False,False,False,0.3033707865168539,0.3033707865168539
1498,Rwanda,RWA,2020,19.949142,80.05086,False,False,False,0.2241476629213483,0.2241476629213483
1499,Rwanda,RWA,2022,21.0,79.0,False,False,False,0.23595505617977527,0.23595505617977527
1501,Saint Helena,SHN,1998,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1506,Samoa,WSM,1991,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1507,Samoa,WSM,2011,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1508,Samoa,WSM,2016,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1509,Samoa,WSM,2019,2.0097427,97.99026,False,False,False,0.022581378651685392,0.022581378651685392
1511,San Marino,SMR,2022,0.0,100.0,False,False,False,0.0,0.0
1514,Sao Tome and Principe,STP,1991,27.0,73.0,False,False,False,0.3033707865168539,0.3033707865168539
1515,Sao Tome and Principe,STP,2001,15.0,85.0,False,False,False,0.16853932584269662,0.16853932584269662
1516,Sao Tome and Principe,STP,2012,10.0,90.0,False,False,False,0.11235955056179775,0.11235955056179775
1517,Sao Tome and Principe,STP,2019,12.561539,87.43846,False,False,False,0.14114088764044944,0.14114088764044944
1519,Saudi Arabia,SAU,1992,29.0,71.0,False,False,False,0.3258426966292135,0.3258426966292135
1520,Saudi Arabia,SAU,2000,21.0,79.0,False,False,False,0.23595505617977527,0.23595505617977527
1521,Saudi Arabia,SAU,2004,17.0,83.0,False,False,False,0.19101123595505617,0.19101123595505617
1522,Saudi Arabia,SAU,2013,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1523,Saudi Arabia,SAU,2017,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1524,Saudi Arabia,SAU,2020,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1527,Senegal,SEN,2002,61.0,39.0,False,False,False,0.6853932584269663,0.6853932584269663
1528,Senegal,SEN,2006,58.0,42.0,False,False,False,0.651685393258427,0.651685393258427
1529,Senegal,SEN,2009,52.0,48.0,False,False,False,0.5842696629213483,0.5842696629213483
1530,Senegal,SEN,2011,48.0,52.0,False,False,False,0.5393258426966292,0.5393258426966292
1531,Senegal,SEN,2013,56.0,44.0,False,False,False,0.6292134831460674,0.6292134831460674
1532,Senegal,SEN,2015,56.40727,43.59273,False,False,False,0.6337895505617978,0.6337895505617978
1533,Senegal,SEN,2016,53.90036,46.09964,False,False,False,0.6056220224719101,0.6056220224719101
1534,Senegal,SEN,2017,48.0,52.0,False,False,False,0.5393258426966292,0.5393258426966292
1535,Senegal,SEN,2018,53.39409,46.60591,False,False,False,0.599933595505618,0.599933595505618
1536,Senegal,SEN,2019,53.16633,46.83367,False,False,False,0.5973744943820225,0.5973744943820225
1537,Senegal,SEN,2023,49.64418,50.35582,False,False,False,0.5577997752808989,0.5577997752808989
1538,Serbia,SRB,2003,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1539,Serbia,SRB,2011,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1540,Serbia,SRB,2016,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1541,Serbia,SRB,2019,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1544,Seychelles,SYC,1994,12.0,88.0,False,False,False,0.1348314606741573,0.1348314606741573
1545,Seychelles,SYC,2002,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
1546,Seychelles,SYC,2010,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1548,Sierra Leone,SLE,2004,65.0,35.0,False,True,True,0.7303370786516854,0.7303370786516854
1549,Sierra Leone,SLE,2017,55.16682,44.83318,False,False,False,0.6198519101123595,0.6198519101123595
1550,Sierra Leone,SLE,2019,56.42222,43.57778,False,False,False,0.6339575280898877,0.6339575280898877
1553,Singapore,SGP,1990,11.0,89.0,False,False,False,0.12359550561797752,0.12359550561797752
1554,Singapore,SGP,2000,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1555,Singapore,SGP,2010,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1556,Singapore,SGP,2011,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1557,Singapore,SGP,2012,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1558,Singapore,SGP,2013,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1559,Singapore,SGP,2014,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1560,Singapore,SGP,2015,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1561,Singapore,SGP,2016,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1562,Singapore,SGP,2017,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1563,Singapore,SGP,2018,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1564,Singapore,SGP,2019,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1565,Singapore,SGP,2020,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1566,Singapore,SGP,2021,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1567,Slovenia,SVN,1991,0.0,100.0,False,False,False,0.0,0.0
1569,Solomon Islands,SLB,1999,23.0,77.0,False,False,False,0.2584269662921348,0.2584269662921348
1570,Somalia,SOM,2022,46.0,54.0,False,False,False,0.5168539325842696,0.5168539325842696
1574,South Africa,ZAF,1996,18.0,82.0,False,False,False,0.20224719101123595,0.20224719101123595
1575,South Africa,ZAF,2007,11.0,89.0,False,False,False,0.12359550561797752,0.12359550561797752
1576,South Africa,ZAF,2009,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1577,South Africa,ZAF,2010,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1578,South Africa,ZAF,2011,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1579,South Africa,ZAF,2012,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1580,South Africa,ZAF,2014,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1581,South Africa,ZAF,2015,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1582,South Africa,ZAF,2016,8.262756,91.73724,False,False,False,0.09283995505617977,0.09283995505617977
1583,South Africa,ZAF,2017,13.0,87.0,False,False,False,0.14606741573033707,0.14606741573033707
1584,South Africa,ZAF,2019,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1585,South Africa,ZAF,2021,10.0,90.0,False,False,False,0.11235955056179775,0.11235955056179775
1636,South Korea,KOR,2008,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1637,South Sudan,SSD,2008,73.0,27.0,False,True,True,0.8202247191011236,0.8202247191011236
1648,Spain,ESP,1991,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1649,Spain,ESP,2004,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1650,Spain,ESP,2005,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1651,Spain,ESP,2006,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1652,Spain,ESP,2007,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1653,Spain,ESP,2008,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1654,Spain,ESP,2009,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1655,Spain,ESP,2010,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1656,Spain,ESP,2011,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1657,Spain,ESP,2012,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1658,Spain,ESP,2013,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1659,Spain,ESP,2014,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1660,Spain,ESP,2015,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1661,Spain,ESP,2016,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1662,Spain,ESP,2018,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1663,Spain,ESP,2020,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1664,Spain,ESP,2021,0.0,100.0,False,False,False,0.0,0.0
1671,Sri Lanka,LKA,2001,9.0,91.0,False,False,False,0.10112359550561797,0.10112359550561797
1672,Sri Lanka,LKA,2006,9.0,91.0,False,False,False,0.10112359550561797,0.10112359550561797
1673,Sri Lanka,LKA,2008,9.0,91.0,False,False,False,0.10112359550561797,0.10112359550561797
1674,Sri Lanka,LKA,2010,9.0,91.0,False,False,False,0.10112359550561797,0.10112359550561797
1675,Sri Lanka,LKA,2016,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
1676,Sri Lanka,LKA,2017,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
1677,Sri Lanka,LKA,2018,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
1678,Sri Lanka,LKA,2019,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
1679,Sri Lanka,LKA,2020,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
1680,Sri Lanka,LKA,2021,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
1681,Sri Lanka,LKA,2022,8.0,92.0,False,False,False,0.0898876404494382,0.0898876404494382
1682,Sri Lanka,LKA,2023,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1763,Sudan,SDN,2000,39.0,61.0,False,False,False,0.4382022471910112,0.4382022471910112
1764,Sudan,SDN,2008,46.0,54.0,False,False,False,0.5168539325842696,0.5168539325842696
1766,Suriname,SUR,2004,10.0,90.0,False,False,False,0.11235955056179775,0.11235955056179775
1767,Suriname,SUR,2008,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1768,Suriname,SUR,2010,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1769,Suriname,SUR,2012,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1778,Syria,SYR,2002,17.0,83.0,False,False,False,0.19101123595505617,0.19101123595505617
1779,Syria,SYR,2004,19.0,81.0,False,False,False,0.21348314606741572,0.21348314606741572
1780,Syria,SYR,2021,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1782,Tajikistan,TJK,2000,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1785,Tanzania,TZA,2002,31.0,69.0,False,False,False,0.348314606741573,0.348314606741573
1786,Tanzania,TZA,2012,22.0,78.0,False,False,False,0.24719101123595505,0.24719101123595505
1787,Tanzania,TZA,2015,22.0,78.0,False,False,False,0.24719101123595505,0.24719101123595505
1790,Thailand,THA,2000,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1791,Thailand,THA,2005,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1792,Thailand,THA,2010,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1793,Thailand,THA,2013,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1794,Thailand,THA,2015,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1795,Thailand,THA,2016,8.0186,91.9814,False,False,False,0.09009662921348313,0.09009662921348313
1796,Thailand,THA,2018,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1797,Thailand,THA,2019,8.73085,91.26915,False,False,False,0.09809943820224719,0.09809943820224719
1798,Thailand,THA,2022,8.900131,91.09987,False,False,False,0.10000147191011236,0.10000147191011236
1800,Togo,TGO,2000,47.0,53.0,False,False,False,0.5280898876404494,0.5280898876404494
1801,Togo,TGO,2006,43.0,57.0,False,False,False,0.4831460674157303,0.4831460674157303
1802,Togo,TGO,2009,43.0,57.0,False,False,False,0.4831460674157303,0.4831460674157303
1803,Togo,TGO,2011,40.0,60.0,False,False,False,0.449438202247191,0.449438202247191
1804,Togo,TGO,2015,36.0,64.0,False,False,False,0.4044943820224719,0.4044943820224719
1805,Togo,TGO,2019,33.0,67.0,False,False,False,0.3707865168539326,0.3707865168539326
1806,Togo,TGO,2022,27.404114,72.59589,False,False,False,0.307911393258427,0.307911393258427
1810,Tonga,TON,1996,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1811,Tonga,TON,2006,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1812,Tonga,TON,2011,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1813,Tonga,TON,2016,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1814,Tonga,TON,2019,8.9483795,91.05162,False,False,False,0.10054358988764045,0.10054358988764045
1817,Trinidad and Tobago,TTO,1990,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1820,Tunisia,TUN,2004,26.0,74.0,False,False,False,0.29213483146067415,0.29213483146067415
1821,Tunisia,TUN,2007,23.0,77.0,False,False,False,0.2584269662921348,0.2584269662921348
1822,Tunisia,TUN,2008,22.0,78.0,False,False,False,0.24719101123595505,0.24719101123595505
1823,Tunisia,TUN,2010,21.0,79.0,False,False,False,0.23595505617977527,0.23595505617977527
1824,Tunisia,TUN,2011,20.0,80.0,False,False,False,0.2247191011235955,0.2247191011235955
1825,Tunisia,TUN,2012,20.0,80.0,False,False,False,0.2247191011235955,0.2247191011235955
1826,Tunisia,TUN,2014,21.0,79.0,False,False,False,0.23595505617977527,0.23595505617977527
1827,Tunisia,TUN,2018,20.524887,79.47511,False,False,False,0.23061670786516852,0.23061670786516852
1828,Tunisia,TUN,2019,19.0,81.0,False,False,False,0.21348314606741572,0.21348314606741572
1829,Tunisia,TUN,2021,16.317368,83.68263,False,False,False,0.18334121348314605,0.18334121348314605
1830,Tunisia,TUN,2023,13.753181,86.24682,False,False,False,0.1545301235955056,0.1545301235955056
1838,Turkey,TUR,1990,21.0,79.0,False,False,False,0.23595505617977527,0.23595505617977527
1839,Turkey,TUR,2004,13.0,87.0,False,False,False,0.14606741573033707,0.14606741573033707
1840,Turkey,TUR,2005,12.0,88.0,False,False,False,0.1348314606741573,0.1348314606741573
1841,Turkey,TUR,2006,12.0,88.0,False,False,False,0.1348314606741573,0.1348314606741573
1842,Turkey,TUR,2007,11.0,89.0,False,False,False,0.12359550561797752,0.12359550561797752
1843,Turkey,TUR,2009,9.0,91.0,False,False,False,0.10112359550561797,0.10112359550561797
1844,Turkey,TUR,2010,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1845,Turkey,TUR,2011,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1846,Turkey,TUR,2012,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1847,Turkey,TUR,2013,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1848,Turkey,TUR,2014,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1849,Turkey,TUR,2015,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1850,Turkey,TUR,2016,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1851,Turkey,TUR,2017,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1852,Turkey,TUR,2019,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1853,Turkey,TUR,2021,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1854,Turkmenistan,TKM,1995,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1857,Uganda,UGA,1991,44.0,56.0,False,False,False,0.4943820224719101,0.4943820224719101
1858,Uganda,UGA,2002,32.0,68.0,False,False,False,0.3595505617977528,0.3595505617977528
1859,Uganda,UGA,2006,29.0,71.0,False,False,False,0.3258426966292135,0.3258426966292135
1860,Uganda,UGA,2010,27.0,73.0,False,False,False,0.3033707865168539,0.3033707865168539
1861,Uganda,UGA,2012,30.0,70.0,False,False,False,0.33707865168539325,0.33707865168539325
1862,Uganda,UGA,2016,30.898682,69.10132,False,False,False,0.34717620224719103,0.34717620224719103
1863,Ukraine,UKR,2001,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1866,United Arab Emirates,ARE,2005,10.0,90.0,False,False,False,0.11235955056179775,0.11235955056179775
1867,United Arab Emirates,ARE,2019,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1868,United Arab Emirates,ARE,2021,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1869,United Arab Emirates,ARE,2022,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1870,United Arab Emirates,ARE,2023,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1934,Uruguay,URY,1996,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1935,Uruguay,URY,2006,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1936,Uruguay,URY,2007,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1937,Uruguay,URY,2008,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1938,Uruguay,URY,2009,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1939,Uruguay,URY,2010,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1940,Uruguay,URY,2011,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1941,Uruguay,URY,2012,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1942,Uruguay,URY,2013,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1943,Uruguay,URY,2014,2.0,98.0,False,False,False,0.02247191011235955,0.02247191011235955
1944,Uruguay,URY,2015,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1945,Uruguay,URY,2016,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1946,Uruguay,URY,2017,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1947,Uruguay,URY,2018,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1948,Uruguay,URY,2019,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1949,Uruguay,URY,2022,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1950,Uzbekistan,UZB,2000,1.0,99.0,False,False,False,0.011235955056179775,0.011235955056179775
1951,Uzbekistan,UZB,2013,0.0,100.0,False,False,False,0.0,0.0
1952,Uzbekistan,UZB,2014,0.0,100.0,False,False,False,0.0,0.0
1953,Uzbekistan,UZB,2015,0.0,100.0,False,False,False,0.0,0.0
1954,Uzbekistan,UZB,2016,0.0,100.0,False,False,False,0.0,0.0
1955,Uzbekistan,UZB,2018,0.0,100.0,False,False,False,0.0,0.0
1956,Uzbekistan,UZB,2019,0.0,100.0,False,False,False,0.0,0.0
1957,Uzbekistan,UZB,2021,0.0,100.0,False,False,False,0.0,0.0
1958,Uzbekistan,UZB,2022,0.0,100.0,False,False,False,0.0,0.0
1961,Vanuatu,VUT,1999,26.0,74.0,False,False,False,0.29213483146067415,0.29213483146067415
1962,Vanuatu,VUT,2023,12.0396805,87.96032,False,False,False,0.13527730898876403,0.13527730898876403
1965,Venezuela,VEN,1990,10.0,90.0,False,False,False,0.11235955056179775,0.11235955056179775
1966,Venezuela,VEN,2001,7.0,93.0,False,False,False,0.07865168539325842,0.07865168539325842
1967,Venezuela,VEN,2007,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1968,Venezuela,VEN,2009,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1969,Venezuela,VEN,2011,5.0,95.0,False,False,False,0.056179775280898875,0.056179775280898875
1970,Venezuela,VEN,2015,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1971,Venezuela,VEN,2016,3.0,97.0,False,False,False,0.033707865168539325,0.033707865168539325
1975,Vietnam,VNM,1999,10.0,90.0,False,False,False,0.11235955056179775,0.11235955056179775
1976,Vietnam,VNM,2000,10.0,90.0,False,False,False,0.11235955056179775,0.11235955056179775
1977,Vietnam,VNM,2009,6.0,94.0,False,False,False,0.06741573033707865,0.06741573033707865
1978,Vietnam,VNM,2019,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
1979,Vietnam,VNM,2022,4.0,96.0,False,False,False,0.0449438202247191,0.0449438202247191
2044,Yemen,YEM,1994,63.0,37.0,False,True,True,0.7078651685393258,0.7078651685393258
2049,Zambia,ZMB,1990,35.0,65.0,False,False,False,0.3932584269662921,0.3932584269662921
2050,Zambia,ZMB,1999,32.0,68.0,False,False,False,0.3595505617977528,0.3595505617977528
2051,Zambia,ZMB,2002,31.0,69.0,False,False,False,0.348314606741573,0.348314606741573
2052,Zambia,ZMB,2010,17.0,83.0,False,False,False,0.19101123595505617,0.19101123595505617
2053,Zambia,ZMB,2018,28.867699,71.1323,False,False,False,0.32435616853932586,0.32435616853932586
2057,Zimbabwe,ZWE,1992,16.0,84.0,False,False,False,0.1797752808988764,0.1797752808988764
2058,Zimbabwe,ZWE,2019,6.7724533,93.22755,False,False,False,0.0760949808988764,0.0760949808988764
